Feature,CompGroup(C),BaseGroup(B),NumSamplesInC,NumSamplesInB,SignedFC,Tstatistic,Parameter,Pvalue,95%Conf.Int.1,95%Conf.Int.2,MeanC,MeanB,NullValue-DifferenceInMeans,Alternative,Method,FDR
X2527971_STK36,Relapse,RelapseFree,20,20,1.07202496259106,1.28077305029225,36.0011054347487,0.208463262731382,-0.0585465522030922,0.259223552203093,4.324429,4.2240905,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3606304_AKAP13,Relapse,RelapseFree,20,20,1.14235693638864,1.28469666014908,30.7176615889803,0.208502179129014,-0.112930125735719,0.496957125735718,6.634427,6.4424135,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3057514_CCL24,Relapse,RelapseFree,20,20,1.1302253867456,1.27943708556935,37.8753068305299,0.208525737651498,-0.102862346046993,0.456083346046992,4.4166055,4.239995,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2625793_SLMAP,Relapse,RelapseFree,20,20,1.23122761917369,1.28229759963532,33.3640518410978,0.208576589537202,-0.175845034465444,0.776040034465445,6.955473,6.6553755,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3986087_NRK,Relapse,RelapseFree,20,20,-1.05715395941268,-1.27921489016152,37.8770801100354,0.208602766414141,-0.207094872919915,0.0467238729199146,2.4315445,2.51173,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3106559_SLC26A7,Relapse,RelapseFree,20,20,-1.05789760920252,-1.28043050270143,35.6867741734922,0.208653895940165,-0.209853164488574,0.0474531644885737,2.035902,2.117102,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3383046_RPS20P27,Relapse,RelapseFree,20,20,1.15719941575921,1.27960313509023,36.9788897258336,0.208655218535441,-0.122903679718016,0.544178679718016,5.560225,5.3495875,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3983154_ZNF711,Relapse,RelapseFree,20,20,-1.25899277162641,-1.27898725830006,37.9642643734264,0.208664331686322,-0.858206625074146,0.193666625074145,4.429994,4.762264,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2342576_ACADM,Relapse,RelapseFree,20,20,1.32160632829961,1.27881281850803,37.9967713840124,0.208718529374571,-0.234548834328764,1.03913383432876,6.744577,6.3422845,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2402861_GPATCH3,Relapse,RelapseFree,20,20,-1.07383661280387,-1.27876437962434,37.9478723234185,0.208745335183087,-0.26548272620781,0.0599337262078085,5.247729,5.3505035,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2733202_GDEP,Relapse,RelapseFree,20,20,-1.11806417591254,-1.28221887092749,32.7544810570403,0.2087669960703,-0.416541562910986,0.0945355629109864,2.1865895,2.3475925,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3238962_KIAA1217,Relapse,RelapseFree,20,20,1.18416900698262,1.27879375441071,37.3022154664644,0.208868536972254,-0.142428566511856,0.630178566511857,6.463643,6.219768,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2918388_POU3F2,Relapse,RelapseFree,20,20,-1.08368502822093,-1.28259977225795,31.869310295778,0.20888299823076,-0.300111480258208,0.0682204802582084,5.1689375,5.284883,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3741305_OR1D2,Relapse,RelapseFree,20,20,1.1728865725176,1.27839693524585,37.6329556114181,0.208937943319609,-0.134368245011065,0.594495245011066,4.152275,3.9222115,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3668834_ZNRF1,Relapse,RelapseFree,20,20,1.0559335144178,1.2780443820548,37.8839277745628,0.209009415373234,-0.0458658825162616,0.202903882516262,5.4207215,5.3422025,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2720584_SLIT2,Relapse,RelapseFree,20,20,1.0994549567115,1.28210366452828,31.9279396543321,0.209037953135386,-0.0805525228405174,0.354129522840518,3.423375,3.2865865,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2895841_CD83,Relapse,RelapseFree,20,20,-1.07882024472546,-1.27874635327357,36.4633823043202,0.209065421562964,-0.282972964840042,0.0640639648400417,5.134843,5.2442975,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2417174_SERBP1,Relapse,RelapseFree,20,20,-1.45786941534501,-1.28240451157247,31.1816142142353,0.209152838696206,-1.40860506673073,0.320882066730732,7.508182,8.0520435,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3871644_NLRP9,Relapse,RelapseFree,20,20,1.06131028155306,1.27886687550991,35.7825469282152,0.209176005600221,-0.0503221039279824,0.222015103927982,2.962986,2.8771395,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3544905_C14orf118,Relapse,RelapseFree,20,20,1.1171461980762,1.27884904675788,35.5055320833171,0.209245954193259,-0.0937558956849252,0.413391895684926,5.892792,5.732974,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2372211_PLA2G4A,Relapse,RelapseFree,20,20,1.24811122050268,1.27756570156749,37.4906342959003,0.209257424802322,-0.187140838409465,0.826633838409465,3.4582185,3.138472,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3196691_KIAA0020,Relapse,RelapseFree,20,20,-1.29494156776622,-1.27735372854116,37.757513871834,0.209276301920649,-0.963975815825183,0.218201815825182,5.525039,5.897926,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3322048_C11orf58,Relapse,RelapseFree,20,20,1.21132584480134,1.27770241142012,36.9783211156977,0.209317751387857,-0.162035937648905,0.715209937648904,9.5244585,9.2478715,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2337327_C1orf177,Relapse,RelapseFree,20,20,-1.06469263467563,-1.27882379161548,34.9827871763232,0.209377756310291,-0.234006506003742,0.0531325060037418,3.313084,3.403521,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2680571_,Relapse,RelapseFree,20,20,-1.34239895703346,-1.27707643125101,37.6766088185174,0.209389763044518,-1.09840861396435,0.248781613964352,3.1081445,3.532958,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2962113_ELOVL4,Relapse,RelapseFree,20,20,-1.08050780988434,-1.27680937168937,37.8032752504813,0.20945705964897,-0.288856314505267,0.0654373145052674,2.4230535,2.534763,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3910980_BMP7,Relapse,RelapseFree,20,20,-1.11065096173977,-1.27793643337673,35.4551840951489,0.209575650449298,-0.391815350088591,0.0890043500885913,3.928303,4.0797085,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2333168_C1orf84,Relapse,RelapseFree,20,20,1.14822908094179,1.28539119389146,26.5926316476757,0.20973772276684,-0.11913067894915,0.51795167894915,4.547532,4.3481215,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2862696_ENC1,Relapse,RelapseFree,20,20,1.21115331372162,1.27788415411957,34.7362380480305,0.209764407482594,-0.162810590844004,0.715573590844005,5.7921005,5.515719,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3514736_ATP7B,Relapse,RelapseFree,20,20,1.13711289879129,1.28267062602802,28.8932150091679,0.209802462540109,-0.110254830994264,0.481005830994264,5.2194125,5.034037,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2767710_KCTD8,Relapse,RelapseFree,20,20,-1.1105258690402,-1.27592056682219,37.0214618641481,0.209930967096526,-0.391415811822401,0.0889298118224009,5.019528,5.170771,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3907889_ZNF663,Relapse,RelapseFree,20,20,-1.22165168049071,-1.28082736820994,30.0273000822326,0.210059159119569,-0.749358131489955,0.171692131489956,3.6142895,3.9031225,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2902844_CFB,Relapse,RelapseFree,20,20,-1.27898779759247,-1.27607327015531,34.7878577038686,0.210383927325465,-0.919899943499717,0.209894943499716,6.293869,6.6488715,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3349719_ZBTB16,Relapse,RelapseFree,20,20,1.10756701972593,1.27541569418174,35.6588646235745,0.210408897225472,-0.0870614935595291,0.38184949355953,4.9998465,4.8524525,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3168032_C9orf100,Relapse,RelapseFree,20,20,1.07672326353836,1.27980990127376,29.9250761917739,0.210445296404421,-0.0635544346640683,0.276849434664069,6.9651835,6.858536,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2899772_HIST1H2AH,Relapse,RelapseFree,20,20,-1.20628892786268,-1.27381221857933,37.8892293219533,0.210488710859647,-0.700626372825527,0.159475372825527,2.607724,2.8782995,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2443518_C1orf156,Relapse,RelapseFree,20,20,-1.19351152690481,-1.27368944047663,37.9784028965085,0.210513687886409,-0.660853253292492,0.150428253292491,5.8314805,6.086693,0,two.sided,Welch Two Sample t-test,0.998325515159334
X4052378_SNRNP35,Relapse,RelapseFree,20,20,-1.10259770221059,-1.27389585781475,37.6205352437389,0.210514398145113,-0.364900330626426,0.0830873306264266,4.7339265,4.874833,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3428845_C12orf48,Relapse,RelapseFree,20,20,-1.2508657850232,-1.27360350592859,37.9335812777499,0.210552914300955,-0.836249334999723,0.190395334999723,2.71141,3.034337,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2946106_SLC17A3,Relapse,RelapseFree,20,20,-1.09161641940813,-1.27500100189665,35.4770123044105,0.210595929778997,-0.327733516993461,0.0748015169934608,2.236834,2.3633,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2490299_REG3G,Relapse,RelapseFree,20,20,-1.1756934978507,-1.28114290961998,28.148372336621,0.210598091050416,-0.606783460816878,0.139759460816878,1.28515,1.518662,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3960930_CBX6,Relapse,RelapseFree,20,20,1.0939672128866,1.28071685721969,28.3453938184581,0.210673684811975,-0.077553146374114,0.336692146374114,4.0643265,3.934757,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3405587_GPRC5A,Relapse,RelapseFree,20,20,1.35656107311988,1.27486720283581,35.2601552103669,0.210693329864924,-0.260447260202323,1.14035526020232,7.333483,6.893529,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3564210_PYGL,Relapse,RelapseFree,20,20,1.34281727298084,1.27380165296256,36.7235900019873,0.2107368767981,-0.251360126760694,1.10188612676069,5.557657,5.132394,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2876146_CDKL3,Relapse,RelapseFree,20,20,-1.05807361074035,-1.2730008656252,37.7497981934727,0.210801856013933,-0.210978445057721,0.0480984450577209,2.103763,2.185203,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2408062_BMP8B,Relapse,RelapseFree,20,20,-1.08142491482382,-1.2730231756678,37.6650870418662,0.210811405714686,-0.292575709396171,0.0667087093961721,6.8230095,6.935943,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3468610_C12orf42,Relapse,RelapseFree,20,20,1.05481683347895,1.2745210380046,35.1302366468842,0.210845096804289,-0.0456279737325839,0.199612973732584,3.859098,3.7821055,0,two.sided,Welch Two Sample t-test,0.998325515159334
X4036196_,Relapse,RelapseFree,20,20,1.1779011723509,1.27350100050644,35.7549149879949,0.211057462849394,-0.140057114830082,0.612494114830082,3.6212705,3.385052,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2480383_EPAS1,Relapse,RelapseFree,20,20,1.13320549297028,1.27171127960464,37.7291405185774,0.211259178509278,-0.106846001728662,0.467665001728661,5.790209,5.6097995,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3261492_NOLC1,Relapse,RelapseFree,20,20,-1.25076608007649,-1.27137933257505,37.8436448759099,0.211352546302014,-0.836889420183769,0.19126542018377,6.6421035,6.9649155,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3964154_CERK,Relapse,RelapseFree,20,20,-1.10742884109388,-1.27139847765356,37.7513186889787,0.211364651263352,-0.381667360153233,0.0872393601532336,5.3873885,5.5346025,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3656418_SRCAP,Relapse,RelapseFree,20,20,1.06765793604118,1.27108877202267,37.9400271570657,0.211435212974403,-0.0559829062374016,0.244881906237403,6.2129845,6.118535,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3985008_TCEAL2,Relapse,RelapseFree,20,20,1.36795237125795,1.2814617919764,25.7740841346566,0.21144082102166,-0.273351140450304,1.1773871404503,4.002447,3.550429,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3325820_DEPDC7,Relapse,RelapseFree,20,20,1.19120358424195,1.2798834848671,26.9307416315724,0.211502157481987,-0.15229292556426,0.65713292556426,4.0913705,3.8389505,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2890605_MAPK9,Relapse,RelapseFree,20,20,1.22133544744723,1.27091306964809,37.6892606533764,0.211548166853687,-0.171142255925889,0.748061255925889,6.0372035,5.748744,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3361021_TAF10,Relapse,RelapseFree,20,20,1.13574424890172,1.27088565753986,37.6277467553712,0.211570456792792,-0.108974091762254,0.476250091762254,8.0419395,7.8583015,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3882304_C20orf70,Relapse,RelapseFree,20,20,-1.08545130055626,-1.27106510535892,36.7185959999682,0.211699054454233,-0.306916697519597,0.0703266975195963,2.696211,2.814506,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3417435_MYL6B,Relapse,RelapseFree,20,20,1.09632876815764,1.27013898301646,37.9868804307754,0.211760194022749,-0.0787929528136861,0.344153952813685,7.083701,6.9510205,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3610372_SPATA8,Relapse,RelapseFree,20,20,1.08723853833809,1.27711759168436,28.5533805981887,0.211848713592115,-0.0727064724406828,0.314043472440683,3.075571,2.9549025,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2878622_TAF7,Relapse,RelapseFree,20,20,1.29796861566526,1.26989047182681,37.9691845277133,0.211851344366137,-0.223567678903908,0.976078678903908,7.4103355,7.03408,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3580769_CKB,Relapse,RelapseFree,20,20,1.26735175342129,1.27135288510343,35.4420017097933,0.211883599082676,-0.203756290897301,0.887390290897301,6.213198,5.871381,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2324061_FAM43B,Relapse,RelapseFree,20,20,-1.08378531181586,-1.27455733051128,31.0790835235365,0.211913482178535,-0.301806437694502,0.069648437694502,5.3546245,5.4707035,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3860045_NPHS1,Relapse,RelapseFree,20,20,1.32199159091079,1.27802601927534,27.4623524448539,0.211937583673394,-0.243321093188784,1.04874709318878,3.8686165,3.4659035,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3714659_DHRS7B,Relapse,RelapseFree,20,20,1.12481247487218,1.26968629237415,37.8881335490634,0.211939729606345,-0.100887548693612,0.440256548693612,5.4348895,5.265205,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3707950_FAM64A,Relapse,RelapseFree,20,20,1.18106756586345,1.27152469255279,34.9326180845159,0.211943029631169,-0.143263436970885,0.623446436970883,6.0308695,5.790778,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3677430_ZSCAN10,Relapse,RelapseFree,20,20,-1.07924432000047,-1.27008228767976,36.8324923629144,0.212020506383644,-0.285568362307374,0.0655253623073755,4.682457,4.7924785,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3728509_DYNLL2,Relapse,RelapseFree,20,20,1.06841415876734,1.27048747240521,35.5295013066713,0.212167764071304,-0.0570005799187208,0.247942579918721,6.1670795,6.0716085,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3478457_STX2,Relapse,RelapseFree,20,20,-1.17507431519395,-1.26903108725104,37.7032532422004,0.212208494568122,-0.604140542308623,0.138636542308624,5.8161945,6.0489465,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2486520_ETAA1,Relapse,RelapseFree,20,20,-1.12327097362635,-1.26873341726091,37.7300051690581,0.212308059379661,-0.435361004609011,0.0999490046090117,4.8291445,4.9968505,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3561703_FOXA1,Relapse,RelapseFree,20,20,-1.09725549868155,-1.26972449994115,35.7037731030392,0.212396425647252,-0.347834906354041,0.0800359063540422,5.9629805,6.09688,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2406662_FAM176B,Relapse,RelapseFree,20,20,1.07906105714826,1.268102374741,37.7917698402455,0.212518261084776,-0.0655020332775035,0.285055033277503,5.5463545,5.436578,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3876645_BTBD3,Relapse,RelapseFree,20,20,1.19229645912091,1.26999921773771,34.6430868219324,0.212549217059995,-0.152017452615375,0.659503452615375,5.774033,5.52029,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3632671_STOML1,Relapse,RelapseFree,20,20,1.08740660776818,1.26789208192126,37.993165307903,0.212551730356007,-0.0721324145305911,0.313915414530591,4.8555865,4.734695,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2923928_FABP7,Relapse,RelapseFree,20,20,-1.12106583233969,-1.26895493344458,35.6920831663396,0.212670333973309,-0.428453313466709,0.098711313466709,2.244237,2.409108,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3162486_TYRP1,Relapse,RelapseFree,20,20,1.08754454962352,1.26747275485108,37.9324953760856,0.212712183335831,-0.0723157209567328,0.314464720956732,3.2113495,3.090275,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3811670_C18orf20,Relapse,RelapseFree,20,20,-1.1108780891122,-1.2679751900579,36.8951232347351,0.212750310019291,-0.394137345369476,0.0907363453694758,1.9434985,2.095199,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3239667_GAD2,Relapse,RelapseFree,20,20,-1.07167243333977,-1.2683671614881,36.0023187813958,0.212807451049755,-0.259544203437179,0.0598162034371797,2.9236775,3.0235415,0,two.sided,Welch Two Sample t-test,0.998325515159334
X2912416_BAI3,Relapse,RelapseFree,20,20,-1.06542755595335,-1.26874795721779,35.2200239845332,0.212852555578074,-0.237699849165387,0.0548348491653879,2.5624395,2.653872,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3876245_SNAP25,Relapse,RelapseFree,20,20,-1.08487851626357,-1.26664032317859,37.9838377159882,0.212996251428679,-0.305382766994897,0.070315766994897,3.140139,3.2576725,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3736965_ENPP7,Relapse,RelapseFree,20,20,-1.07748926809985,-1.26738946952583,36.5396577343406,0.213033938207976,-0.279885795079572,0.0645387950795723,4.8861045,4.993778,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3843452_ZSCAN4,Relapse,RelapseFree,20,20,-1.07066266501194,-1.26809343678842,35.2091283823634,0.213086029206506,-0.256166909558402,0.0591589095584018,2.106214,2.204718,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3195059_LCNL1,Relapse,RelapseFree,20,20,1.0652938961807,1.26782453763084,35.5532828735729,0.213101024617517,-0.0547840029208493,0.237287002920848,5.097223,5.0059715,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3970166_TXLNG,Relapse,RelapseFree,20,20,-1.1691726611442,-1.26861547947214,34.3097975589452,0.213118294664001,-0.586585903612974,0.135609903612973,6.5091145,6.7346025,0,two.sided,Welch Two Sample t-test,0.998325515159334
X3752097_C17orf42,Relapse,RelapseFree,20,20,-1.18473385440066,-1.26665838830163,37.2143826993768,0.213148164628103,-0.635698741373737,0.146572741373736,4.8326125,5.0771755,0,two.sided,Welch Two Sample t-test,0.998325515159334
