Feature,CompGroup.C.,BaseGroup.B.,NumSamplesInC,NumSamplesInB,SignedFC,Tstatistic,Parameter,Pvalue,X95.Conf.Int.1,X95.Conf.Int.2,MeanC,MeanB,NullValue.DifferenceInMeans,Alternative,Method,FDR
X3937294_LOC150197,Relapse,RelapseFree,20,20,1.478187214,4.820051826,37.60019236,2.38E-05,0.326941332,0.800716668,4.6342375,4.0704085,0,two.sided,Welch Two Sample t-test,0.424914131
X2947877_UBD,Relapse,RelapseFree,20,20,-2.117204316,-4.227186616,35.97009996,0.000154729,-1.601367899,-0.562953101,4.825956,5.9081165,0,two.sided,Welch Two Sample t-test,0.998325515
X3925473_SAMSN1,Relapse,RelapseFree,20,20,-1.214308929,-4.25784945,31.89085342,0.000169748,-0.414168878,-0.146102122,2.3369975,2.617133,0,two.sided,Welch Two Sample t-test,0.998325515
X2452311_TMEM81,Relapse,RelapseFree,20,20,1.534318506,3.950526677,37.96321467,0.00032731,0.301108156,0.934087844,3.8216895,3.2040915,0,two.sided,Welch Two Sample t-test,0.998325515
X2638988_PARP15,Relapse,RelapseFree,20,20,-1.240716499,-3.826932757,37.22017847,0.000480559,-0.475893282,-0.146453718,1.911149,2.2223225,0,two.sided,Welch Two Sample t-test,0.998325515
X2492783_THNSL2,Relapse,RelapseFree,20,20,1.344073935,3.751894141,37.96439965,0.000585694,0.196419851,0.656805149,5.574462,5.1478495,0,two.sided,Welch Two Sample t-test,0.998325515
X3069082_TFEC,Relapse,RelapseFree,20,20,-1.225562025,-3.770372251,31.92491921,0.000666248,-0.451990175,-0.134896825,2.3468375,2.640281,0,two.sided,Welch Two Sample t-test,0.998325515
X2382898_LBR,Relapse,RelapseFree,20,20,1.286949551,3.674957897,37.78269853,0.000734948,0.16342842,0.56448258,4.630815,4.2668595,0,two.sided,Welch Two Sample t-test,0.998325515
X3672528_,Relapse,RelapseFree,20,20,1.444561875,3.678807295,36.85376048,0.000743996,0.238334388,0.822929612,3.0668715,2.5362395,0,two.sided,Welch Two Sample t-test,0.998325515
X2940202_F13A1,Relapse,RelapseFree,20,20,1.694975006,3.61723388,37.73204313,0.000868396,0.33512128,1.18740672,4.7037925,3.9425285,0,two.sided,Welch Two Sample t-test,0.998325515
X3617712_GJD2,Relapse,RelapseFree,20,20,1.400834966,3.571845727,37.99585284,0.00098266,0.210675966,0.761898034,4.594696,4.108409,0,two.sided,Welch Two Sample t-test,0.998325515
X3257268_IFIT5,Relapse,RelapseFree,20,20,-1.52788875,-3.517340642,36.30916987,0.001190904,-0.96404815,-0.25903085,3.844637,4.4561765,0,two.sided,Welch Two Sample t-test,0.998325515
X2497119_IL18R1,Relapse,RelapseFree,20,20,-1.248913449,-3.610361882,27.56992779,0.001201315,-0.502741628,-0.138605372,1.915097,2.2357705,0,two.sided,Welch Two Sample t-test,0.998325515
X2783916_TNIP3,Relapse,RelapseFree,20,20,-1.621782668,-3.560627672,30.37443009,0.001241668,-1.097485658,-0.297675342,3.4137085,4.111289,0,two.sided,Welch Two Sample t-test,0.998325515
X3420442_IRAK3,Relapse,RelapseFree,20,20,-1.514416988,-3.674134334,23.16744265,0.001247671,-0.935750567,-0.261774433,2.325067,2.9238295,0,two.sided,Welch Two Sample t-test,0.998325515
X2891241_DUSP22,Relapse,RelapseFree,20,20,1.341916125,3.487572074,36.95146327,0.00127618,0.177779039,0.670809961,6.1772005,5.752906,0,two.sided,Welch Two Sample t-test,0.998325515
X2693332_ALG1L,Relapse,RelapseFree,20,20,1.517809784,3.475240189,37.99678692,0.001292452,0.251318705,0.952663295,3.3307635,2.7287725,0,two.sided,Welch Two Sample t-test,0.998325515
X2773958_CXCL10,Relapse,RelapseFree,20,20,-1.754433178,-3.605099729,25.48567423,0.001326462,-1.273872518,-0.348137482,2.27209,3.083095,0,two.sided,Welch Two Sample t-test,0.998325515
X3167553_IL11RA,Relapse,RelapseFree,20,20,1.138405076,3.437222142,37.93488178,0.001440223,0.0768636,0.2971644,5.1805355,4.9935215,0,two.sided,Welch Two Sample t-test,0.998325515
X3735089_LOC643008,Relapse,RelapseFree,20,20,1.256040079,3.43603647,35.23787949,0.001529614,0.134616259,0.523148741,6.3243515,5.995469,0,two.sided,Welch Two Sample t-test,0.998325515
X3210108_C9orf40,Relapse,RelapseFree,20,20,-1.202296313,-3.410980023,37.2234935,0.00157205,-0.423646733,-0.107938267,5.393298,5.6590905,0,two.sided,Welch Two Sample t-test,0.998325515
X2670975_CYP8B1,Relapse,RelapseFree,20,20,1.211454315,3.407369877,37.43233648,0.00158137,0.112240695,0.441239305,4.5623145,4.2855745,0,two.sided,Welch Two Sample t-test,0.998325515
X2421995_GBP4,Relapse,RelapseFree,20,20,-1.557360565,-3.532763875,25.08332469,0.001620369,-1.011625942,-0.266580058,2.9233525,3.5624555,0,two.sided,Welch Two Sample t-test,0.998325515
X2688605_GCET2,Relapse,RelapseFree,20,20,1.494986027,3.399528749,36.51312425,0.001646366,0.234205117,0.926058883,5.421139,4.841007,0,two.sided,Welch Two Sample t-test,0.998325515
X3900833_FOXA2,Relapse,RelapseFree,20,20,1.172986574,3.390981017,34.36904718,0.001764805,0.092288264,0.368084736,5.648398,5.4182115,0,two.sided,Welch Two Sample t-test,0.998325515
X2947948_SUMO2,Relapse,RelapseFree,20,20,-1.421489557,-3.5093508,23.62145643,0.001831068,-0.806067905,-0.208739095,1.150113,1.6575165,0,two.sided,Welch Two Sample t-test,0.998325515
X3454006_FMNL3,Relapse,RelapseFree,20,20,-1.18927306,-3.322626765,35.62668702,0.00207066,-0.402781577,-0.097378423,4.3990925,4.6491725,0,two.sided,Welch Two Sample t-test,0.998325515
X2732508_CXCL13,Relapse,RelapseFree,20,20,-1.37485455,-3.293065306,37.33421799,0.002174132,-0.741783731,-0.176774269,2.0264575,2.4857365,0,two.sided,Welch Two Sample t-test,0.998325515
X2704143_WDR49,Relapse,RelapseFree,20,20,-1.146217637,-3.370558515,28.11770247,0.002195468,-0.316509958,-0.077252042,2.1220345,2.3189155,0,two.sided,Welch Two Sample t-test,0.998325515
X2523855_CTLA4,Relapse,RelapseFree,20,20,-1.272294366,-3.345228232,30.06466587,0.002217045,-0.559522015,-0.135342985,3.7267655,4.074198,0,two.sided,Welch Two Sample t-test,0.998325515
X3922793_PDE9A,Relapse,RelapseFree,20,20,1.629388917,3.398131411,23.26232863,0.002442049,0.275827547,1.132834453,5.784557,5.080226,0,two.sided,Welch Two Sample t-test,0.998325515
X3531163_COCH,Relapse,RelapseFree,20,20,-1.224323238,-3.3073704,29.64988449,0.002474513,-0.472371709,-0.111597291,3.276142,3.5681265,0,two.sided,Welch Two Sample t-test,0.998325515
X3104489_STMN2,Relapse,RelapseFree,20,20,1.667780586,3.265057218,33.33960366,0.00253446,0.278290354,1.197568646,4.988611,4.2506815,0,two.sided,Welch Two Sample t-test,0.998325515
X3318890_ILK,Relapse,RelapseFree,20,20,1.511059008,3.214323275,37.52854483,0.002687795,0.220319032,0.970800968,7.124708,6.529148,0,two.sided,Welch Two Sample t-test,0.998325515
X3029434_OR2F2,Relapse,RelapseFree,20,20,-1.297055309,-3.225653854,34.77344633,0.00273652,-0.611457272,-0.139022728,2.9946305,3.3698705,0,two.sided,Welch Two Sample t-test,0.998325515
X2840238_C5orf58,Relapse,RelapseFree,20,20,-1.209648173,-3.26076325,30.22155588,0.002752481,-0.44651355,-0.10266145,3.365211,3.6397985,0,two.sided,Welch Two Sample t-test,0.998325515
X2783099_TRAM1L1,Relapse,RelapseFree,20,20,-1.25926551,-3.208496633,34.4735059,0.002881329,-0.543131941,-0.122033059,3.6092005,3.941783,0,two.sided,Welch Two Sample t-test,0.998325515
X2875348_IRF1,Relapse,RelapseFree,20,20,-1.346409256,-3.221813434,32.44464878,0.00289658,-0.700272725,-0.157961275,5.1149195,5.5440365,0,two.sided,Welch Two Sample t-test,0.998325515
X3656800_ZNF646,Relapse,RelapseFree,20,20,1.160242201,3.17343466,37.34739521,0.003012064,0.077561051,0.351290949,5.0429715,4.8285455,0,two.sided,Welch Two Sample t-test,0.998325515
X2453881_IRF6,Relapse,RelapseFree,20,20,1.400319953,3.167512634,36.84525903,0.003085396,0.174984036,0.796528964,5.847209,5.3614525,0,two.sided,Welch Two Sample t-test,0.998325515
X3358897_KRTAP5.2,Relapse,RelapseFree,20,20,1.524201352,3.180002432,34.14507849,0.003127579,0.219525488,0.996581512,5.788091,5.1800375,0,two.sided,Welch Two Sample t-test,0.998325515
X2523874_ICOS,Relapse,RelapseFree,20,20,-1.320395841,-3.150048224,37.91923087,0.003180382,-0.658674213,-0.143266787,2.6541975,3.055168,0,two.sided,Welch Two Sample t-test,0.998325515
X2434746_FAM63A,Relapse,RelapseFree,20,20,1.240154187,3.14653936,37.97882283,0.003207818,0.110736404,0.510302596,5.144956,4.8344365,0,two.sided,Welch Two Sample t-test,0.998325515
X3872560_ZNF256,Relapse,RelapseFree,20,20,-1.336559441,-3.15192349,34.30415524,0.003359381,-0.688284803,-0.148763197,4.3062585,4.7247825,0,two.sided,Welch Two Sample t-test,0.998325515
X3843275_ZNF419,Relapse,RelapseFree,20,20,-1.239910082,-3.138091106,36.22405867,0.003372753,-0.510692285,-0.109778715,3.2381435,3.548379,0,two.sided,Welch Two Sample t-test,0.998325515
X2717091_CNO,Relapse,RelapseFree,20,20,-1.158126625,-3.126773243,37.53853348,0.003406006,-0.348971374,-0.074614626,4.197115,4.408908,0,two.sided,Welch Two Sample t-test,0.998325515
X3487824_SERP2,Relapse,RelapseFree,20,20,1.182717896,3.113912861,37.84254395,0.003509991,0.084688316,0.399523684,4.1673535,3.9252475,0,two.sided,Welch Two Sample t-test,0.998325515
X3108526_MATN2,Relapse,RelapseFree,20,20,1.66021145,3.112598099,36.36357337,0.003602332,0.25499125,1.20774275,5.6601175,4.9287505,0,two.sided,Welch Two Sample t-test,0.998325515
X3916290_FLJ42200,Relapse,RelapseFree,20,20,-1.250717964,-3.199443904,25.80670924,0.003628797,-0.530191741,-0.115321259,1.750051,2.0728075,0,two.sided,Welch Two Sample t-test,0.998325515
X3835565_ZNF233,Relapse,RelapseFree,20,20,-1.172740651,-3.094014711,37.96449487,0.003696206,-0.38030026,-0.07946774,2.769752,2.999636,0,two.sided,Welch Two Sample t-test,0.998325515
X3635903_LOC388152,Relapse,RelapseFree,20,20,2.509016572,3.235278342,22.00609363,0.003801199,0.476425987,2.177818013,5.7697825,4.4426605,0,two.sided,Welch Two Sample t-test,0.998325515
X2964052_SFRS13B,Relapse,RelapseFree,20,20,-1.167867417,-3.127341741,30.89585378,0.003827861,-0.369898765,-0.077854235,3.575461,3.7993375,0,two.sided,Welch Two Sample t-test,0.998325515
X3651057_C16orf62,Relapse,RelapseFree,20,20,1.439324112,3.103552957,34.11188252,0.003829365,0.181400265,0.869382735,5.296505,4.7711135,0,two.sided,Welch Two Sample t-test,0.998325515
X3870195_ZNF677,Relapse,RelapseFree,20,20,-1.279330929,-3.1135632,32.66436213,0.0038295,-0.587704592,-0.123074408,1.660004,2.0153935,0,two.sided,Welch Two Sample t-test,0.998325515
X3919860_DOPEY2,Relapse,RelapseFree,20,20,1.21787199,3.100138164,32.88677524,0.003949317,0.097720646,0.471004354,4.88132,4.5969575,0,two.sided,Welch Two Sample t-test,0.998325515
X2698996_PCOLCE2,Relapse,RelapseFree,20,20,-1.2049435,-3.065691991,37.64171737,0.004005525,-0.446629282,-0.091301718,3.71092,3.9798855,0,two.sided,Welch Two Sample t-test,0.998325515
X2982630_LPAL2,Relapse,RelapseFree,20,20,-1.220573776,-3.08866768,33.52332149,0.0040228,-0.476863597,-0.098255403,2.8020585,3.089618,0,two.sided,Welch Two Sample t-test,0.998325515
X3514639_DHRS12,Relapse,RelapseFree,20,20,1.168360914,3.082933498,34.37554506,0.004024191,0.076566192,0.372405808,5.0149015,4.7904155,0,two.sided,Welch Two Sample t-test,0.998325515
X2810015_DDX4,Relapse,RelapseFree,20,20,-1.189997877,-3.082628132,33.09657994,0.004117728,-0.416572012,-0.085345988,2.44593,2.696889,0,two.sided,Welch Two Sample t-test,0.998325515
X3577246_MOAP1,Relapse,RelapseFree,20,20,1.244693906,3.048880084,37.98885549,0.004169073,0.1061102,0.5254718,5.460447,5.144656,0,two.sided,Welch Two Sample t-test,0.998325515
X2869096_SLCO4C1,Relapse,RelapseFree,20,20,-1.173633942,-3.052829333,35.31385249,0.004289651,-0.384535294,-0.077429706,2.412625,2.6436075,0,two.sided,Welch Two Sample t-test,0.998325515
X2917951_FHL5,Relapse,RelapseFree,20,20,-1.215624789,-3.053864027,34.54619028,0.004330422,-0.469049501,-0.094346499,1.7479395,2.0296375,0,two.sided,Welch Two Sample t-test,0.998325515
X3792656_CCDC102B,Relapse,RelapseFree,20,20,-1.446517723,-3.031337011,36.61841384,0.004452032,-0.888696628,-0.176471372,3.662221,4.194805,0,two.sided,Welch Two Sample t-test,0.998325515
X3318731_DNHD1,Relapse,RelapseFree,20,20,1.230667049,3.044011186,34.17563515,0.004470083,0.099565696,0.499315304,4.2859025,3.986462,0,two.sided,Welch Two Sample t-test,0.998325515
X2678400_ACOX2,Relapse,RelapseFree,20,20,1.348971155,3.113314581,25.35282065,0.004544595,0.146374668,0.717344332,4.6801675,4.248308,0,two.sided,Welch Two Sample t-test,0.998325515
X3445028_GPR19,Relapse,RelapseFree,20,20,1.555923361,3.033619544,34.17239934,0.00459294,0.210602799,1.064939201,3.0907545,2.4529835,0,two.sided,Welch Two Sample t-test,0.998325515
X2402493_PAFAH2,Relapse,RelapseFree,20,20,1.21457325,3.014465793,37.25391578,0.004613756,0.091986934,0.468912066,5.09986,4.8194105,0,two.sided,Welch Two Sample t-test,0.998325515
X4030259_TMSB4Y,Relapse,RelapseFree,20,20,1.543902343,3.007801855,37.97452686,0.004650844,0.204852963,1.048310037,4.948838,4.3222565,0,two.sided,Welch Two Sample t-test,0.998325515
X3218151_GRIN3A,Relapse,RelapseFree,20,20,-1.181996694,-3.009161106,37.44150215,0.004667012,-0.403588803,-0.078863197,3.2912245,3.5324505,0,two.sided,Welch Two Sample t-test,0.998325515
X2487063_GKN1,Relapse,RelapseFree,20,20,-1.185528216,-3.080072132,27.35627984,0.004675668,-0.408993419,-0.082066581,1.8857025,2.1312325,0,two.sided,Welch Two Sample t-test,0.998325515
X2324084_CDA,Relapse,RelapseFree,20,20,1.390445791,3.031166674,32.66766883,0.00474022,0.156237209,0.794857791,4.262946,3.7873985,0,two.sided,Welch Two Sample t-test,0.998325515
X2570291_NCRNA00116,Relapse,RelapseFree,20,20,-1.128395252,-3.002886538,37.02925501,0.004771418,-0.29185943,-0.05668557,3.698669,3.8729415,0,two.sided,Welch Two Sample t-test,0.998325515
X3454157_FAIM2,Relapse,RelapseFree,20,20,1.274063337,3.011625346,35.13829297,0.004791207,0.113917985,0.584956015,5.6871885,5.3377515,0,two.sided,Welch Two Sample t-test,0.998325515
X3203569_AQP3,Relapse,RelapseFree,20,20,1.247762191,3.003495602,35.53315891,0.004865407,0.10360997,0.53507603,5.6249585,5.3056155,0,two.sided,Welch Two Sample t-test,0.998325515
X2815424_FUNDC2,Relapse,RelapseFree,20,20,-1.309540792,-2.995390572,36.97217385,0.004870256,-0.65224287,-0.12587913,3.0625035,3.4515645,0,two.sided,Welch Two Sample t-test,0.998325515
X2773387_CXCL3,Relapse,RelapseFree,20,20,-1.340301899,-3.016961829,32.41261063,0.004938383,-0.707710088,-0.137405912,5.7821105,6.2046685,0,two.sided,Welch Two Sample t-test,0.998325515
X2372719_RGS18,Relapse,RelapseFree,20,20,-1.24055053,-3.026870858,30.86837837,0.004952308,-0.520556188,-0.101404812,2.356168,2.6671485,0,two.sided,Welch Two Sample t-test,0.998325515
X3413787_TUBA1C,Relapse,RelapseFree,20,20,-1.281497798,-2.979707297,37.86627801,0.005016258,-0.600967299,-0.114694701,8.708113,9.065944,0,two.sided,Welch Two Sample t-test,0.998325515
X2373842_PTPRC,Relapse,RelapseFree,20,20,-1.404396689,-3.033941182,28.69883298,0.005084607,-0.820384807,-0.159516193,3.705397,4.1953475,0,two.sided,Welch Two Sample t-test,0.998325515
X3056320_WBSCR27,Relapse,RelapseFree,20,20,1.173207745,2.970485473,37.74270575,0.005147651,0.073365219,0.387551781,5.5813465,5.350888,0,two.sided,Welch Two Sample t-test,0.998325515
X2652669_,Relapse,RelapseFree,20,20,-1.245411495,-3.052080901,26.23649742,0.005152854,-0.529769361,-0.103475639,1.5634775,1.8801,0,two.sided,Welch Two Sample t-test,0.998325515
X3201199_IFNA7,Relapse,RelapseFree,20,20,-1.490360662,-3.02632847,28.68763091,0.005183488,-0.964884639,-0.186438361,2.099023,2.6746845,0,two.sided,Welch Two Sample t-test,0.998325515
X3912079_SYCP2,Relapse,RelapseFree,20,20,-1.377180826,-3.099054588,22.28618048,0.005183858,-0.770467681,-0.152968319,1.8152535,2.2769715,0,two.sided,Welch Two Sample t-test,0.998325515
X2737596_BANK1,Relapse,RelapseFree,20,20,-1.184434156,-2.962310096,37.81184566,0.005254893,-0.411106185,-0.077289815,2.9808835,3.2250815,0,two.sided,Welch Two Sample t-test,0.998325515
X3555590_OR6S1,Relapse,RelapseFree,20,20,1.315694921,2.968451347,36.11244649,0.00528776,0.12542019,0.66622981,3.9149135,3.5190885,0,two.sided,Welch Two Sample t-test,0.998325515
X2773972_CXCL11,Relapse,RelapseFree,20,20,-3.15167659,-2.974104847,34.93789905,0.005297968,-2.786649572,-0.525589428,3.414684,5.0708035,0,two.sided,Welch Two Sample t-test,0.998325515
X3598758_SMAD6,Relapse,RelapseFree,20,20,-1.15089722,-2.962089508,36.82518352,0.005325081,-0.34147682,-0.06404118,4.4145105,4.6172695,0,two.sided,Welch Two Sample t-test,0.998325515
X3841231_PRPF31,Relapse,RelapseFree,20,20,-1.189792921,-2.955630778,37.9778687,0.005336863,-0.422432418,-0.078988582,5.336598,5.5873085,0,two.sided,Welch Two Sample t-test,0.998325515
X3373383_OR5T2,Relapse,RelapseFree,20,20,1.351545424,2.943798318,36.47364633,0.005611139,0.135325684,0.733894316,2.5182975,2.0836875,0,two.sided,Welch Two Sample t-test,0.998325515
X2439554_AIM2,Relapse,RelapseFree,20,20,-1.58109494,-3.034011985,24.63321637,0.005620334,-1.109909338,-0.211938662,2.896731,3.557655,0,two.sided,Welch Two Sample t-test,0.998325515
X2731381_CXCL1,Relapse,RelapseFree,20,20,-1.737302526,-2.920355393,37.73447561,0.00587066,-1.349353437,-0.244344563,8.366394,9.163243,0,two.sided,Welch Two Sample t-test,0.998325515
X3955070_GSTTP1,Relapse,RelapseFree,20,20,1.263572549,2.919869817,37.78815191,0.005874304,0.103465172,0.571551828,6.079554,5.7420455,0,two.sided,Welch Two Sample t-test,0.998325515
X3911485_APCDD1L,Relapse,RelapseFree,20,20,1.174957848,2.920522719,37.50299994,0.005884596,0.071303177,0.393914823,5.573352,5.340743,0,two.sided,Welch Two Sample t-test,0.998325515
X3688178_ZNF668,Relapse,RelapseFree,20,20,-1.218751082,-2.928539241,35.18563409,0.00593921,-0.483212239,-0.087594761,4.6012945,4.886698,0,two.sided,Welch Two Sample t-test,0.998325515
X2903219_,Relapse,RelapseFree,20,20,-2.044139989,-2.945339458,31.55463897,0.006013987,-1.745248116,-0.317739884,4.172496,5.20399,0,two.sided,Welch Two Sample t-test,0.998325515
X2772805_GC,Relapse,RelapseFree,20,20,-1.138845469,-2.916337366,36.58321576,0.006017397,-0.317942096,-0.057201904,2.323548,2.51112,0,two.sided,Welch Two Sample t-test,0.998325515
X2701018_GPR171,Relapse,RelapseFree,20,20,-1.198799594,-2.90411422,37.9702853,0.006107417,-0.443944172,-0.079236828,2.8715545,3.133145,0,two.sided,Welch Two Sample t-test,0.998325515
X3061456_SAMD9L,Relapse,RelapseFree,20,20,-1.437787534,-2.895072715,37.41997556,0.006293458,-0.890342149,-0.157358851,4.11079,4.6346405,0,two.sided,Welch Two Sample t-test,0.998325515
X2926437_MGC34034,Relapse,RelapseFree,20,20,-1.167168619,-2.894434495,36.04885358,0.006411105,-0.379268063,-0.066757937,2.128694,2.351707,0,two.sided,Welch Two Sample t-test,0.998325515
X4027302_DNASE1L1,Relapse,RelapseFree,20,20,1.097159292,2.879093288,37.88426905,0.006524285,0.03970295,0.22784305,4.79419,4.660417,0,two.sided,Welch Two Sample t-test,0.998325515
X3898913_LOC100131642,Relapse,RelapseFree,20,20,1.546581113,2.880756314,37.33858734,0.006537539,0.186749987,1.071415013,3.3904865,2.761404,0,two.sided,Welch Two Sample t-test,0.998325515
X3737274_RNF213,Relapse,RelapseFree,20,20,-1.377020464,-2.875520559,35.00178165,0.006821316,-0.787402168,-0.135697832,6.391084,6.852634,0,two.sided,Welch Two Sample t-test,0.998325515
X3070499_RNF133,Relapse,RelapseFree,20,20,-1.252969677,-2.873373767,35.04434372,0.006854985,-0.555209791,-0.095493209,2.0521405,2.377492,0,two.sided,Welch Two Sample t-test,0.998325515
X2636483_SIDT1,Relapse,RelapseFree,20,20,1.596380985,2.890558612,31.14222652,0.006948693,0.198765817,1.150844183,5.296241,4.621436,0,two.sided,Welch Two Sample t-test,0.998325515
X3355145_ST3GAL4,Relapse,RelapseFree,20,20,1.509466773,2.95666698,23.47677459,0.006977255,0.178881036,1.009196964,5.6793275,5.0852885,0,two.sided,Welch Two Sample t-test,0.998325515
X2514365_BBS5,Relapse,RelapseFree,20,20,-1.189420214,-2.852858718,37.89184668,0.006981921,-0.427859071,-0.072657929,2.4968865,2.747145,0,two.sided,Welch Two Sample t-test,0.998325515
X3752271_EVI2A,Relapse,RelapseFree,20,20,-1.219239037,-2.85572748,36.16346045,0.007071108,-0.489048463,-0.082913537,2.417501,2.703482,0,two.sided,Welch Two Sample t-test,0.998325515
X3397003_KIRREL3,Relapse,RelapseFree,20,20,1.12266656,2.846486973,36.77995223,0.007187731,0.048081384,0.285777616,4.6246895,4.45776,0,two.sided,Welch Two Sample t-test,0.998325515
X2982028_RSPH3,Relapse,RelapseFree,20,20,1.166872151,2.840787647,37.84004749,0.007206794,0.063962745,0.381330255,6.0909665,5.86832,0,two.sided,Welch Two Sample t-test,0.998325515
X3765848_TBC1D3P2,Relapse,RelapseFree,20,20,-1.479256772,-2.848588832,35.64197488,0.007247371,-0.967181961,-0.162563039,1.8173015,2.382174,0,two.sided,Welch Two Sample t-test,0.998325515
X3687435_TBX6,Relapse,RelapseFree,20,20,1.137388009,2.832499116,37.95231884,0.007353205,0.052981261,0.318467739,4.9560415,4.770317,0,two.sided,Welch Two Sample t-test,0.998325515
X2911226_BEND6,Relapse,RelapseFree,20,20,-1.235931683,-2.858186799,30.37146863,0.007626802,-0.523848024,-0.087349976,2.152216,2.457815,0,two.sided,Welch Two Sample t-test,0.998325515
X2337407_PCSK9,Relapse,RelapseFree,20,20,1.104226401,2.823998512,36.49816269,0.007638252,0.040361359,0.245710641,5.553921,5.410885,0,two.sided,Welch Two Sample t-test,0.998325515
X2886595_LCP2,Relapse,RelapseFree,20,20,-1.262933346,-2.841220155,32.87299332,0.007658352,-0.577971211,-0.095585789,5.501457,5.8382355,0,two.sided,Welch Two Sample t-test,0.998325515
X3948528_UPK3A,Relapse,RelapseFree,20,20,1.225930336,2.819012226,37.14551263,0.007679757,0.082677974,0.505076026,4.5880945,4.2942175,0,two.sided,Welch Two Sample t-test,0.998325515
X2779543_EMCN,Relapse,RelapseFree,20,20,-1.20606361,-2.865598375,28.87506008,0.007685065,-0.463264571,-0.077347429,2.7317095,3.0020155,0,two.sided,Welch Two Sample t-test,0.998325515
X2746507_,Relapse,RelapseFree,20,20,-1.243781445,-2.84417096,31.24616127,0.00778693,-0.540351394,-0.089114606,1.668595,1.983328,0,two.sided,Welch Two Sample t-test,0.998325515
X3957790_PIK3IP1,Relapse,RelapseFree,20,20,1.178929543,2.808539857,37.57329263,0.007851471,0.066239972,0.408715028,4.528999,4.2915215,0,two.sided,Welch Two Sample t-test,0.998325515
X3555850_OR5AU1,Relapse,RelapseFree,20,20,1.431444763,2.798563139,37.33844206,0.008074491,0.142930812,0.892013188,3.715794,3.198322,0,two.sided,Welch Two Sample t-test,0.998325515
X3918535_IL10RB,Relapse,RelapseFree,20,20,1.335485674,2.811308411,33.71812339,0.008160911,0.115566246,0.719162754,5.133056,4.7156915,0,two.sided,Welch Two Sample t-test,0.998325515
X3717452_SH3GL1P1,Relapse,RelapseFree,20,20,-1.260538778,-2.80393099,34.91081404,0.008189663,-0.575915284,-0.092165716,2.5056925,2.839733,0,two.sided,Welch Two Sample t-test,0.998325515
X3777770_,Relapse,RelapseFree,20,20,-1.293629066,-2.789655805,37.43935048,0.008251055,-0.641091146,-0.101756854,1.829815,2.201239,0,two.sided,Welch Two Sample t-test,0.998325515
X3664836_CMTM2,Relapse,RelapseFree,20,20,1.153997021,2.80716823,33.47729338,0.008272087,0.056957114,0.356321886,5.0165675,4.809928,0,two.sided,Welch Two Sample t-test,0.998325515
X3388859_MMP12,Relapse,RelapseFree,20,20,-1.887529903,-2.786118679,36.67603163,0.00839429,-1.58321849,-0.24978051,4.797319,5.7138185,0,two.sided,Welch Two Sample t-test,0.998325515
X3681956_KIAA0430,Relapse,RelapseFree,20,20,1.365032216,2.778342865,37.31264447,0.0085034,0.121627841,0.776242159,5.9728115,5.5238765,0,two.sided,Welch Two Sample t-test,0.998325515
X2362333_MNDA,Relapse,RelapseFree,20,20,-1.256212038,-2.783380362,34.39392547,0.008678484,-0.569251631,-0.088908369,2.741858,3.070938,0,two.sided,Welch Two Sample t-test,0.998325515
X3835675_CEACAM19,Relapse,RelapseFree,20,20,1.132934143,2.77011582,36.92006896,0.008718862,0.048347131,0.311780869,5.421838,5.241774,0,two.sided,Welch Two Sample t-test,0.998325515
X3487299_TNFSF11,Relapse,RelapseFree,20,20,-1.155588699,-2.774833658,35.03854607,0.008798454,-0.361257222,-0.055998778,3.300424,3.509052,0,two.sided,Welch Two Sample t-test,0.998325515
X3323365_,Relapse,RelapseFree,20,20,1.283482833,2.753930945,37.87823733,0.008994923,0.095355686,0.624772314,2.996747,2.636683,0,two.sided,Welch Two Sample t-test,0.998325515
X3802924_DSC3,Relapse,RelapseFree,20,20,-1.861825032,-2.794634879,28.5837238,0.009180545,-1.553387925,-0.240047075,2.402589,3.2993065,0,two.sided,Welch Two Sample t-test,0.998325515
X3607503_ABHD2,Relapse,RelapseFree,20,20,1.354420768,2.74614587,37.79816902,0.009181471,0.114974958,0.760377042,8.464571,8.026895,0,two.sided,Welch Two Sample t-test,0.998325515
X2482440_C2orf73,Relapse,RelapseFree,20,20,-1.1917722,-2.784784357,29.85582817,0.00920904,-0.438767835,-0.067449165,2.5039665,2.757075,0,two.sided,Welch Two Sample t-test,0.998325515
X2497018_LOC100131131,Relapse,RelapseFree,20,20,1.183073331,2.750375492,36.37002575,0.009218299,0.063756931,0.421322069,2.898408,2.6558685,0,two.sided,Welch Two Sample t-test,0.998325515
X3103494_TMEM70,Relapse,RelapseFree,20,20,-1.279820517,-2.74172152,37.99977308,0.009266525,-0.618756681,-0.093126319,5.205303,5.5612445,0,two.sided,Welch Two Sample t-test,0.998325515
X3259400_CCNJ,Relapse,RelapseFree,20,20,-1.212891501,-2.733185183,37.98813,0.00946994,-0.484693149,-0.072207851,5.8348155,6.113266,0,two.sided,Welch Two Sample t-test,0.998325515
X3873017_MZF1,Relapse,RelapseFree,20,20,1.096272536,2.744690641,35.14083813,0.009477523,0.034538273,0.230674727,4.6459125,4.513306,0,two.sided,Welch Two Sample t-test,0.998325515
X2650393_PPM1L,Relapse,RelapseFree,20,20,1.28213751,2.74741994,34.41602174,0.00949192,0.093451737,0.623650263,4.1010255,3.7424745,0,two.sided,Welch Two Sample t-test,0.998325515
